1_2_array_0,1_2_array_1,1_2_array_2,
650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650
650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650
650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650
650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650
650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650
650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650
650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650
650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650
650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650
650,650,650,650,650,650,650,650,650,650,650,650,650,650,650,650
652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652
652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652
652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652
652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652
652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652
652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652
652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652
652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652
652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652
652,652,652,652,652,652,652,652,652,652,652,652,652,652,652,652
654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654
654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654
654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654
654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654
654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654
654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654
654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654
654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654
654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654
654,654,654,654,654,654,654,654,654,654,654,654,654,654,654,654
