1_4_array_0	1_4_array_1	1_4_array_2	
-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650
-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650
-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650
-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650
-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650
-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650
-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650
-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650
-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650
-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650	-650
-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648
-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648
-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648
-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648
-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648
-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648
-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648
-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648
-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648
-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648	-648
-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646
-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646
-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646
-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646
-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646
-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646
-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646
-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646
-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646
-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646	-646
