69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001
69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001
69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001
69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001
69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001
69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001
69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001
69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001
69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001
69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001	69.001
