1_1_array_0;1_1_array_1;1_1_array_2;
65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001
65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001
65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001
65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001
65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001
65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001
65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001
65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001
65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001
65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001;65.000001
67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001
67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001
67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001
67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001
67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001
67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001
67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001
67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001
67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001
67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001;67.000001
69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001
69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001
69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001
69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001
69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001
69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001
69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001
69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001
69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001
69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001;69.000001
